acc_now_delinq,acc_open_past_24mths,all_util,annual_inc,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,collections_12_mths_ex_med,delinq_amnt,dti,inq_fi,inq_last_12m,inq_last_6mths,installment,int_rate,last_pymnt_amnt,loan_amnt,max_bal_bc,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,mths_since_rcnt_il,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,open_acc_6m,open_act_il,open_il_12m,open_il_24m,open_rv_12m,open_rv_24m,out_prncp,out_prncp_inv,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,revol_bal,revol_util,tax_liens,tot_coll_amt,tot_cur_bal,tot_hi_cred_lim,total_acc,total_bal_ex_mort,total_bal_il,total_bc_limit,total_cu_tl,total_il_high_credit_limit,total_pymnt,total_pymnt_inv,total_rec_int,total_rec_late_fee,total_rec_prncp,total_rev_hi_lim,delinq_2yrs,bad_loans
0.0,2.0,78.0,35000.0,35275.0,1330.0,87.5,0.0,0.0,0.0,19.72,0.0,1.0,0.0,393.82,16.01,11442.0,11200.0,6980.0,63.0,133.0,40.0,20.0,4.0,35.0,20.0,1.0,2.0,2.0,3.0,7.0,3.0,3.0,12.0,2.0,6.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,88.9,66.7,0.0,9270.0,87.5,0.0,0.0,211647.0,224701.0,19.0,26136.0,16866.0,10600.0,0.0,22964.0,11422.0785012108,11422.08,222.08,0.0,11200.0,10600.0,0.0,0
0.0,1.0,90.0,65000.0,10011.0,28936.0,0.6,0.0,0.0,0.0,6.02,0.0,1.0,0.0,737.38,19.42,737.38,20000.0,92.0,66.0,60.0,25.0,22.0,0.0,2.0,22.0,3.0,2.0,2.0,3.0,5.0,8.0,3.0,5.0,2.0,11.0,0.0,1.0,0.0,11.0,0.0,8.0,0.0,1.0,0.0,0.0,19586.29,19586.29,69.2,0.0,0.0,164.0,0.6,0.0,0.0,110126.0,121764.0,13.0,110126.0,109962.0,29100.0,0.0,92664.0,715.8,715.8,302.09,0.0,413.71,29100.0,2.0,1
0.0,5.0,74.0,60000.0,4676.0,6996.0,52.4,0.0,0.0,0.0,22.58,3.0,3.0,0.0,519.35,12.61,15375.16,15500.0,5473.0,139.0,185.0,11.0,9.0,1.0,28.0,9.0,5.0,2.0,3.0,4.0,4.0,16.0,9.0,17.0,3.0,16.0,0.0,0.0,3.0,16.0,0.0,7.0,1.0,3.0,2.0,2.0,0.0,0.0,73.5,25.0,0.0,14702.0,41.4,0.0,274.0,70133.0,95056.0,34.0,70133.0,55431.0,14700.0,4.0,59556.0,15872.7881422341,15872.79,372.79,0.0,15500.0,35500.0,0.0,0
0.0,6.0,34.0,85000.0,19197.0,4980.0,41.4,0.0,0.0,0.0,8.37,2.0,3.0,1.0,100.22,7.96,3218.4,3200.0,2017.0,138.0,129.0,6.0,5.0,2.0,71.0,12.0,0.0,2.0,5.0,3.0,7.0,17.0,9.0,18.0,5.0,13.0,0.0,0.0,4.0,13.0,2.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,94.6,33.3,0.0,10627.0,23.8,0.0,0.0,230363.0,276550.0,37.0,23725.0,13098.0,8500.0,11.0,25000.0,3215.5664444456,3215.57,15.57,0.0,3200.0,44600.0,0.0,0
0.0,2.0,86.0,62400.0,20535.0,273.0,93.9,0.0,0.0,0.0,16.92,2.0,2.0,0.0,363.79,18.45,10163.78,10000.0,2792.0,45.0,171.0,11.0,11.0,1.0,18.0,11.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,7.0,0.0,1.0,2.0,7.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,88.9,100.0,0.0,5542.0,92.4,0.0,0.0,123208.0,155207.0,9.0,24698.0,19156.0,4500.0,3.0,42473.0,10153.534709,10153.53,153.53,0.0,10000.0,6000.0,1.0,0
0.0,16.0,32.0,66000.0,5106.0,24927.0,2.2,0.0,0.0,0.0,11.91,5.0,5.0,0.0,187.91,7.96,5919.71,6000.0,421.0,125.0,128.0,0.0,0.0,2.0,47.0,3.0,1.0,2.0,5.0,4.0,8.0,14.0,10.0,35.0,5.0,13.0,0.0,0.0,10.0,13.0,7.0,2.0,3.0,4.0,5.0,10.0,0.0,0.0,96.1,0.0,0.0,8366.0,15.4,0.0,0.0,66381.0,116622.0,51.0,22875.0,14509.0,25500.0,11.0,18122.0,6102.3094312259,6102.31,102.31,0.0,6000.0,54200.0,0.0,0
0.0,8.0,65.0,70000.0,4237.0,11700.0,0.0,0.0,0.0,0.0,10.25,9.0,1.0,1.0,349.57,14.07,15029.7,15000.0,0.0,87.0,394.0,3.0,3.0,0.0,41.0,14.0,0.0,0.0,0.0,6.0,9.0,3.0,6.0,10.0,0.0,7.0,0.0,0.0,3.0,7.0,3.0,1.0,0.0,1.0,3.0,7.0,0.0,0.0,92.3,0.0,0.0,0.0,0.0,0.0,156.0,29662.0,45862.0,13.0,29662.0,29662.0,11700.0,0.0,34162.0,15006.253333333601,15006.25,6.25,0.0,15000.0,11700.0,0.0,0
0.0,16.0,68.0,50000.0,1981.0,8221.0,20.2,0.0,0.0,0.0,35.17,5.0,11.0,1.0,288.49,20.39,10888.98,10800.0,1129.0,130.0,155.0,5.0,5.0,0.0,29.0,7.0,3.0,5.0,14.0,11.0,17.0,13.0,31.0,42.0,14.0,34.0,0.0,0.0,5.0,34.0,1.0,3.0,2.0,4.0,3.0,12.0,0.0,0.0,88.9,0.0,0.0,8866.0,28.3,0.0,4528.0,61422.0,89788.0,55.0,61422.0,52556.0,10300.0,2.0,58488.0,11165.242485892,11165.24,365.24,0.0,10800.0,31300.0,0.0,0
0.0,3.0,36.0,150000.0,32010.0,5510.0,35.0,0.0,1.0,0.0,18.5,0.0,1.0,0.0,837.67,12.61,752.12,25000.0,4922.0,156.0,288.0,3.0,3.0,2.0,1.0,21.0,0.0,5.0,7.0,10.0,10.0,6.0,7.0,16.0,7.0,13.0,0.0,2.0,2.0,13.0,1.0,4.0,0.0,1.0,2.0,2.0,23844.03,23844.03,76.0,20.0,0.0,10361.0,36.0,0.0,275.0,416136.0,523886.0,25.0,30482.0,20121.0,27550.0,2.0,70000.0,1572.28,1572.28,416.31,0.0,1155.97,29100.0,4.0,0
0.0,0.0,15.0,275000.0,530.0,5940.0,15.1,0.0,0.0,0.0,0.11,0.0,1.0,1.0,1024.01,9.43,32167.64,32000.0,1060.0,162.0,193.0,27.0,27.0,2.0,40.0,78.0,2.0,1.0,1.0,2.0,2.0,10.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6,0.0,0.0,1060.0,15.1,0.0,0.0,1060.0,7000.0,14.0,1060.0,0.0,7000.0,0.0,0.0,32150.884444444,32150.88,150.88,0.0,32000.0,7000.0,0.0,0
0.0,8.0,60.0,90000.0,16547.0,13482.0,31.9,0.0,0.0,0.0,12.89,3.0,2.0,0.0,480.01,9.43,15078.58,15000.0,4950.0,199.0,194.0,4.0,2.0,3.0,27.0,6.0,4.0,3.0,3.0,5.0,9.0,6.0,6.0,12.0,3.0,11.0,0.0,0.0,4.0,11.0,3.0,2.0,1.0,2.0,2.0,5.0,0.0,0.0,72.7,0.0,0.0,6318.0,31.1,0.0,0.0,182014.0,235467.0,22.0,44523.0,37986.0,19800.0,0.0,51376.0,15070.723333334,15070.72,70.72,0.0,15000.0,20300.0,0.0,0
0.0,3.0,8.0,200000.0,39095.0,117955.0,1.4,0.0,0.0,0.0,4.66,0.0,2.0,2.0,1204.42,5.31,1204.42,40000.0,793.0,27.0,179.0,23.0,23.0,5.0,21.0,27.0,0.0,4.0,4.0,8.0,12.0,1.0,8.0,16.0,4.0,11.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,3.0,38972.58,38972.58,100.0,0.0,0.0,1545.0,1.4,0.0,0.0,430049.0,620222.0,22.0,10393.0,8848.0,119500.0,0.0,13722.0,1192.62,1192.62,165.2,0.0,1027.42,119500.0,1.0,1
0.0,6.0,43.0,65000.0,2714.0,20183.0,0.1,0.0,0.0,0.0,6.76,3.0,3.0,0.0,684.24,14.07,19891.43,20000.0,16.0,134.0,123.0,0.0,0.0,0.0,14.0,8.0,1.0,2.0,2.0,5.0,8.0,10.0,5.0,9.0,2.0,6.0,0.0,0.0,5.0,6.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,0.0,86.7,0.0,0.0,17.0,0.1,0.0,514.0,16285.0,37545.0,19.0,16285.0,16268.0,20200.0,0.0,17345.0,20544.4026828565,20544.4,544.4,0.0,20000.0,20200.0,2.0,0
0.0,3.0,40.0,100000.0,55804.0,10638.0,37.4,0.0,0.0,0.0,6.77,2.0,0.0,0.0,1076.62,17.47,30393.07,30000.0,6362.0,165.0,69.0,9.0,9.0,2.0,4.0,16.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,1.0,6.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,81.8,50.0,1.0,6362.0,30.3,0.0,0.0,334823.0,359421.0,11.0,13393.0,7031.0,17000.0,0.0,12121.0,30363.954999999103,30363.95,363.95,0.0,30000.0,21000.0,2.0,0
0.0,2.0,85.0,90000.0,15765.0,9009.0,34.7,0.0,0.0,0.0,31.39,1.0,1.0,0.0,281.46,12.61,8415.24,8400.0,2562.0,150.0,129.0,19.0,11.0,0.0,33.0,11.0,0.0,3.0,4.0,6.0,7.0,31.0,8.0,9.0,4.0,20.0,0.0,0.0,1.0,20.0,0.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,97.5,16.7,0.0,6800.0,34.0,0.0,0.0,315292.0,296687.0,40.0,315292.0,308492.0,13800.0,0.0,276687.0,8409.3612866665,8409.36,9.36,0.0,8400.0,20000.0,0.0,0
0.0,10.0,82.0,38520.0,5694.0,701.0,12.4,0.0,0.0,0.0,33.43,10.0,6.0,1.0,39.17,23.87,1023.14,1000.0,99.0,128.0,50.0,17.0,6.0,0.0,35.0,6.0,1.0,1.0,3.0,1.0,1.0,13.0,6.0,6.0,3.0,8.0,0.0,0.0,3.0,8.0,1.0,2.0,3.0,6.0,0.0,4.0,0.0,0.0,94.7,0.0,0.0,590.0,7.8,0.0,0.0,45549.0,55835.0,19.0,45549.0,44959.0,800.0,0.0,48235.0,1021.8130314160001,1021.81,21.81,0.0,1000.0,7600.0,0.0,0
0.0,12.0,43.0,80000.0,19693.0,2010.0,64.7,0.0,0.0,0.0,34.22,4.0,6.0,0.0,538.31,17.47,15005.24,15000.0,1620.0,133.0,38.0,3.0,3.0,0.0,58.0,4.0,0.0,4.0,6.0,4.0,4.0,16.0,7.0,7.0,6.0,10.0,0.0,0.0,7.0,10.0,4.0,3.0,4.0,8.0,3.0,4.0,0.0,0.0,95.7,25.0,0.0,4775.0,37.3,0.0,0.0,196934.0,210411.0,23.0,196934.0,192159.0,5700.0,4.0,197611.0,15528.9945466138,15528.99,528.99,0.0,15000.0,12800.0,0.0,0
0.0,5.0,62.0,79000.0,13914.0,6780.0,72.7,0.0,0.0,0.0,15.25,3.0,3.0,1.0,653.83,10.9,19791.26,20000.0,6538.0,76.0,101.0,5.0,5.0,2.0,73.0,22.0,0.0,7.0,8.0,7.0,8.0,3.0,10.0,13.0,8.0,12.0,0.0,0.0,4.0,12.0,3.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,94.1,42.9,0.0,18949.0,59.6,0.0,0.0,166965.0,194519.0,18.0,34287.0,15338.0,24800.0,0.0,23525.0,20432.9751099567,20432.98,432.98,0.0,20000.0,31800.0,0.0,0
0.0,1.0,47.0,95000.0,9916.0,15825.0,39.6,0.0,0.0,0.0,11.61,0.0,0.0,0.0,533.63,11.98,0.0,24000.0,5389.0,42.0,213.0,16.0,16.0,2.0,3.0,42.0,0.0,2.0,3.0,2.0,4.0,1.0,3.0,6.0,3.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,24000.0,24000.0,77.8,0.0,0.0,18901.0,52.2,0.0,0.0,49579.0,208366.0,9.0,28662.0,9761.0,26200.0,2.0,24466.0,0.0,0.0,0.0,0.0,0.0,36200.0,1.0,1
0.0,6.0,68.0,275000.0,53736.0,22297.0,37.9,0.0,0.0,0.0,14.07,1.0,0.0,0.0,792.36,14.07,34661.34,34000.0,6267.0,181.0,45.0,1.0,1.0,2.0,26.0,13.0,0.0,3.0,5.0,3.0,4.0,14.0,6.0,8.0,5.0,15.0,0.0,0.0,2.0,15.0,1.0,8.0,0.0,2.0,2.0,3.0,0.0,0.0,91.7,33.3,0.0,65422.0,39.6,0.0,0.0,806034.0,843063.0,24.0,299037.0,233615.0,35900.0,0.0,230863.0,34634.759166833,34634.76,634.76,0.0,34000.0,94700.0,0.0,0
0.0,6.0,77.0,50000.0,7201.0,266.0,97.9,0.0,0.0,0.0,44.29,2.0,2.0,2.0,149.46,20.39,4049.84,4000.0,8331.0,139.0,149.0,16.0,16.0,0.0,14.0,21.0,0.0,3.0,6.0,3.0,9.0,11.0,10.0,22.0,6.0,15.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,96.9,100.0,0.0,16203.0,64.6,0.0,0.0,100813.0,129737.0,33.0,100813.0,84610.0,12800.0,1.0,104637.0,4045.3122222232,4045.31,45.31,0.0,4000.0,25100.0,1.0,0
0.0,2.0,56.0,16000.0,18739.0,572.0,77.1,0.0,0.0,0.0,31.58,0.0,1.0,1.0,179.44,17.47,179.44,5000.0,1928.0,123.0,242.0,91.0,16.0,1.0,63.0,16.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,4893.35,4893.35,91.7,100.0,0.0,1928.0,77.1,0.0,0.0,56217.0,68493.0,12.0,9307.0,7379.0,2500.0,1.0,13993.0,174.59,174.59,67.94,0.0,106.65,2500.0,0.0,1
0.0,0.0,70.0,70000.0,44906.0,2870.0,91.0,0.0,0.0,2393.0,19.81,0.0,0.0,0.0,468.13,24.84,16213.13,16000.0,12660.0,150.0,153.0,28.0,28.0,3.0,5.0,43.0,0.0,4.0,5.0,5.0,6.0,5.0,6.0,7.0,5.0,7.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3,80.0,0.0,32223.0,84.1,0.0,0.0,359245.0,413193.0,15.0,42147.0,9924.0,32000.0,1.0,22013.0,16659.1837106576,16659.18,659.18,0.0,16000.0,38300.0,1.0,0
0.0,4.0,87.0,87000.0,34743.0,7769.0,67.8,0.0,0.0,0.0,11.97,0.0,0.0,0.0,564.49,11.98,17029.13,17000.0,7158.0,174.0,83.0,22.0,17.0,1.0,11.0,22.0,2.0,4.0,4.0,6.0,8.0,11.0,6.0,9.0,4.0,10.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,86.4,50.0,0.0,16331.0,67.8,0.0,0.0,347429.0,362924.0,22.0,60341.0,44010.0,24100.0,0.0,41593.0,17017.824694444298,17017.82,17.82,0.0,17000.0,24100.0,1.0,0
0.0,8.0,65.0,110000.0,2781.0,7784.0,35.1,0.0,0.0,0.0,9.42,2.0,3.0,1.0,190.57,21.85,5063.73,5000.0,2651.0,227.0,171.0,13.0,2.0,0.0,47.0,2.0,1.0,4.0,6.0,5.0,8.0,8.0,7.0,14.0,6.0,11.0,0.0,0.0,2.0,11.0,1.0,4.0,2.0,2.0,0.0,6.0,0.0,0.0,88.2,0.0,1.0,5117.0,33.7,2.0,0.0,27806.0,42524.0,23.0,27806.0,22689.0,12000.0,1.0,27324.0,5057.6591666662,5057.66,57.66,0.0,5000.0,15200.0,0.0,0
0.0,13.0,62.0,195000.0,5099.0,14810.0,66.5,0.0,0.0,0.0,18.03,1.0,5.0,1.0,826.02,21.85,30743.81,30000.0,14144.0,130.0,203.0,4.0,4.0,3.0,58.0,10.0,1.0,9.0,12.0,10.0,11.0,15.0,16.0,25.0,12.0,21.0,0.0,0.0,7.0,21.0,1.0,4.0,3.0,5.0,4.0,7.0,0.0,0.0,97.7,40.0,0.0,33326.0,58.6,0.0,0.0,107082.0,154368.0,44.0,107082.0,72773.0,44200.0,0.0,92953.0,31296.713668283,31296.71,1296.71,0.0,30000.0,56900.0,0.0,0
0.0,9.0,38.0,52000.0,4823.0,10644.0,39.5,0.0,0.0,0.0,16.97,2.0,3.0,0.0,509.61,13.58,0.0,15000.0,3188.0,119.0,17.0,10.0,9.0,2.0,19.0,9.0,0.0,3.0,5.0,4.0,4.0,8.0,6.0,6.0,5.0,9.0,0.0,0.0,3.0,9.0,0.0,2.0,2.0,3.0,1.0,6.0,15000.0,15000.0,93.8,0.0,0.0,8748.0,25.7,0.0,0.0,43405.0,108816.0,16.0,16820.0,8072.0,17600.0,0.0,10721.0,0.0,0.0,0.0,0.0,0.0,34100.0,1.0,1
0.0,15.0,61.0,37000.0,830.0,2544.0,79.0,0.0,0.0,0.0,12.1,7.0,10.0,1.0,224.18,20.39,224.18,6000.0,7880.0,28.0,72.0,0.0,0.0,0.0,38.0,13.0,2.0,6.0,10.0,6.0,8.0,4.0,16.0,19.0,10.0,18.0,0.0,0.0,10.0,18.0,4.0,2.0,0.0,2.0,10.0,13.0,5753.46,5753.46,95.0,16.7,0.0,11943.0,56.6,0.0,707.0,14948.0,24445.0,23.0,14948.0,3005.0,12100.0,0.0,3345.0,414.38,414.38,167.84,0.0,246.54,21100.0,0.0,0
0.0,4.0,42.0,55000.0,12603.0,18663.0,29.3,0.0,0.0,0.0,22.59,0.0,0.0,0.0,421.99,10.41,13023.49,13000.0,2940.0,83.0,180.0,1.0,1.0,3.0,2.0,30.0,0.0,5.0,5.0,7.0,9.0,4.0,14.0,20.0,5.0,17.0,0.0,0.0,2.0,17.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,96.2,0.0,1.0,7737.0,18.0,0.0,0.0,201651.0,269678.0,27.0,41305.0,33568.0,26400.0,1.0,54228.0,13008.4547916667,13008.45,8.45,0.0,13000.0,43100.0,1.0,0
0.0,8.0,31.0,180000.0,108922.0,23886.0,35.4,0.0,0.0,0.0,29.55,2.0,5.0,0.0,1241.32,7.34,40427.57,40000.0,13114.0,135.0,176.0,13.0,7.0,6.0,66.0,17.0,1.0,1.0,2.0,4.0,5.0,7.0,7.0,15.0,2.0,11.0,0.0,0.0,2.0,11.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,89.7,0.0,0.0,263141.0,31.1,0.0,0.0,1089223.0,1155545.0,29.0,374219.0,49210.0,37000.0,0.0,75846.0,40394.9506940565,40369.7,394.95,0.0,40000.0,292200.0,0.0,0
0.0,5.0,73.0,86000.0,6935.0,3502.0,86.0,0.0,0.0,0.0,26.55,0.0,2.0,0.0,991.89,24.84,616.52,25000.0,11317.0,99.0,136.0,17.0,3.0,1.0,13.0,3.0,0.0,5.0,5.0,6.0,7.0,11.0,6.0,9.0,5.0,9.0,0.0,0.0,1.0,9.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,95.0,66.7,0.0,31698.0,86.0,0.0,0.0,62416.0,81639.0,21.0,62416.0,30718.0,35200.0,1.0,46439.0,25039.413214,25014.37,39.41,0.0,25000.0,35200.0,1.0,0
0.0,5.0,60.0,235000.0,43948.0,6390.0,37.4,0.0,0.0,0.0,6.32,6.0,11.0,0.0,877.73,24.84,30806.48,30000.0,2552.0,174.0,231.0,2.0,2.0,4.0,20.0,7.0,4.0,4.0,5.0,4.0,12.0,9.0,5.0,16.0,5.0,8.0,0.0,3.0,5.0,8.0,2.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,88.5,25.0,0.0,4734.0,42.3,0.0,0.0,351585.0,400236.0,29.0,33738.0,29004.0,10200.0,3.0,45036.0,31725.6106949588,31725.61,1725.61,0.0,30000.0,11200.0,3.0,0
0.0,15.0,84.0,51000.0,3202.0,434.0,75.9,0.0,0.0,0.0,19.13,2.0,7.0,2.0,189.17,18.45,5213.8,5200.0,945.0,75.0,190.0,4.0,4.0,0.0,57.0,7.0,5.0,2.0,8.0,2.0,4.0,8.0,10.0,21.0,8.0,14.0,0.0,0.0,6.0,14.0,2.0,4.0,3.0,6.0,3.0,9.0,0.0,0.0,82.8,50.0,0.0,4406.0,43.2,0.0,0.0,44829.0,53385.0,29.0,44829.0,40423.0,1800.0,1.0,43185.0,5208.4747000009,5208.47,8.47,0.0,5200.0,10200.0,0.0,0
0.0,4.0,40.0,68000.0,413.0,1837.0,44.3,0.0,0.0,0.0,1.46,1.0,1.0,1.0,360.73,15.04,10426.85,10400.0,1463.0,117.0,234.0,3.0,3.0,0.0,23.0,4.0,0.0,1.0,2.0,3.0,3.0,10.0,4.0,5.0,2.0,5.0,0.0,0.0,3.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,93.3,0.0,0.0,1467.0,39.6,0.0,238.0,1653.0,4154.0,15.0,1653.0,186.0,3300.0,0.0,454.0,10418.1614133935,10418.16,18.16,0.0,10400.0,3700.0,1.0,0
0.0,5.0,49.0,84000.0,10624.0,9957.0,0.4,0.0,0.0,0.0,19.76,3.0,9.0,2.0,102.64,14.07,3018.76,3000.0,43.0,54.0,56.0,0.0,0.0,0.0,50.0,9.0,1.0,1.0,2.0,2.0,2.0,6.0,4.0,4.0,2.0,6.0,0.0,0.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,90.9,0.0,0.0,1251.0,6.2,0.0,86.0,63745.0,94429.0,11.0,63745.0,62494.0,10000.0,0.0,74129.0,3016.42,3016.42,16.42,0.0,3000.0,20300.0,0.0,0
0.0,2.0,42.0,32800.0,32225.0,10520.0,42.2,0.0,0.0,0.0,6.99,1.0,1.0,0.0,424.16,9.92,20011.02,20000.0,4540.0,139.0,166.0,19.0,13.0,3.0,19.0,47.0,0.0,4.0,4.0,4.0,6.0,2.0,4.0,8.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,7680.0,42.2,0.0,0.0,161125.0,174200.0,13.0,7680.0,0.0,18200.0,0.0,0.0,20000.0,20000.0,0.0,0.0,20000.0,18200.0,1.0,0
0.0,4.0,66.0,37000.0,1091.0,691.0,79.1,0.0,0.0,0.0,11.53,0.0,3.0,2.0,42.2,16.01,1219.66,1200.0,1590.0,32.0,192.0,6.0,6.0,0.0,70.0,32.0,1.0,3.0,6.0,3.0,4.0,1.0,7.0,9.0,6.0,8.0,0.0,0.0,3.0,8.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,90.9,100.0,0.0,4710.0,51.2,0.0,11619.0,8727.0,13217.0,11.0,8727.0,0.0,3300.0,1.0,0.0,1218.5941357449,1218.59,18.59,0.0,1200.0,9200.0,0.0,0
0.0,2.0,40.0,68000.0,2518.0,2238.0,45.4,0.0,0.0,0.0,28.08,3.0,5.0,0.0,632.92,16.01,18064.09,18000.0,1731.0,161.0,258.0,38.0,6.0,0.0,24.0,6.0,1.0,3.0,4.0,4.0,5.0,8.0,8.0,11.0,4.0,12.0,0.0,0.0,1.0,12.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,73.7,25.0,0.0,4757.0,14.1,0.0,0.0,30219.0,76300.0,19.0,30219.0,25462.0,4100.0,0.0,42600.0,18680.9961451937,18681.0,681.0,0.0,18000.0,33700.0,0.0,0
0.0,4.0,57.0,80000.0,26751.0,10300.0,60.4,0.0,0.0,0.0,13.11,1.0,3.0,1.0,461.5,18.45,18156.83,18000.0,10881.0,86.0,118.0,3.0,3.0,1.0,27.0,28.0,3.0,3.0,4.0,4.0,6.0,2.0,5.0,10.0,4.0,7.0,0.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,71.4,25.0,0.0,15904.0,60.0,0.0,0.0,187259.0,209024.0,15.0,25267.0,9363.0,26000.0,0.0,17524.0,18138.3750002918,18138.38,138.38,0.0,18000.0,26500.0,0.0,0
0.0,5.0,38.0,72000.0,4596.0,193.0,94.0,0.0,0.0,0.0,15.98,0.0,2.0,0.0,229.64,21.85,6072.26,6025.0,1810.0,159.0,59.0,14.0,5.0,0.0,60.0,5.0,0.0,2.0,3.0,2.0,3.0,4.0,9.0,10.0,3.0,11.0,0.0,0.0,2.0,11.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,92.9,100.0,0.0,4025.0,26.3,0.0,0.0,50555.0,64769.0,14.0,50555.0,46530.0,3200.0,0.0,49469.0,6294.5853683376,6294.59,269.59,0.0,6025.0,15300.0,0.0,0
0.0,1.0,55.0,40000.0,23180.0,1354.0,61.3,0.0,0.0,0.0,9.39,1.0,1.0,0.0,84.4,10.41,0.0,2600.0,1776.0,126.0,330.0,35.0,5.0,1.0,17.0,5.0,5.0,2.0,2.0,2.0,7.0,12.0,4.0,19.0,2.0,6.0,0.0,5.0,1.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,2600.0,2600.0,72.4,0.0,1.0,2146.0,52.3,3.0,0.0,115901.0,115807.0,32.0,115901.0,113755.0,3500.0,0.0,111707.0,0.0,0.0,0.0,0.0,0.0,4100.0,7.0,1
0.0,2.0,72.0,40000.0,4369.0,5199.0,40.9,0.0,0.0,0.0,17.07,1.0,1.0,1.0,346.85,15.04,10013.79,10000.0,1994.0,14.0,200.0,20.0,14.0,0.0,79.0,14.0,0.0,3.0,4.0,3.0,4.0,1.0,4.0,8.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,88.9,0.0,0.0,6628.0,54.8,0.0,0.0,21845.0,30446.0,9.0,21845.0,15217.0,8800.0,0.0,18346.0,10005.4266666669,10005.43,5.43,0.0,10000.0,12100.0,0.0,0
0.0,8.0,31.0,175000.0,52041.0,13631.0,8.5,0.0,0.0,0.0,7.52,0.0,2.0,1.0,169.87,13.58,5043.38,5000.0,590.0,229.0,62.0,2.0,2.0,1.0,29.0,8.0,2.0,3.0,3.0,5.0,6.0,7.0,9.0,10.0,3.0,12.0,0.0,0.0,4.0,12.0,3.0,2.0,1.0,1.0,3.0,6.0,0.0,0.0,88.2,0.0,0.0,1269.0,7.6,1.0,3573.0,624491.0,669199.0,18.0,45650.0,44381.0,14900.0,1.0,52583.0,5039.6105555582,5039.61,39.61,0.0,5000.0,16800.0,0.0,0
0.0,10.0,71.0,208000.0,13410.0,4692.0,81.7,0.0,0.0,0.0,8.15,4.0,10.0,1.0,952.44,15.04,40403.87,40000.0,6063.0,110.0,119.0,2.0,1.0,3.0,65.0,13.0,0.0,8.0,9.0,10.0,13.0,16.0,14.0,17.0,9.0,25.0,0.0,0.0,5.0,25.0,2.0,9.0,0.0,2.0,3.0,6.0,0.0,0.0,97.2,50.0,0.0,22046.0,65.0,0.0,0.0,335246.0,366658.0,37.0,51289.0,28693.0,25700.0,0.0,38295.0,41122.3595264142,41122.36,1122.36,0.0,40000.0,33900.0,0.0,0
